amount,oldbalanceOrg,newbalanceOrig,transaction_type,is_fraud
18862.18,106460.87,181348.47,CASH_OUT,1
67249.33,181064.37,199530.07,CASH_OUT,1
97700.93,16607.75,32822.89,TRANSFER,1
10198.29,38210.37,10904.51,PAYMENT,0
841.91,88150.99,65946.22,CASH_IN,0
43363.94,116951.36,92331.84,CASH_OUT,1
9271.62,163245.57,40964.25,CASH_OUT,1
74840.95,197652.42,60284.98,CASH_OUT,1
91455.72,77770.3,40174.15,CASH_IN,0
43407.76,9483.13,154852.11,PAYMENT,0
25878.58,160234.3,142515.59,CASH_IN,0
43445.99,120876.14,126990.3,CASH_IN,0
72347.55,39708.57,77443.57,TRANSFER,1
915.33,98965.69,181808.19,CASH_OUT,1
58949.5,148462.05,193906.51,PAYMENT,1
61333.04,154082.36,34727.86,TRANSFER,1
63772.45,99923.68,44602.53,TRANSFER,1
24209.79,61042.91,105126.21,DEBIT,0
71408.13,194748.52,18250.11,CASH_OUT,1
9148.23,132672.52,87289.68,PAYMENT,0
19935.04,81647.5,116358.25,PAYMENT,0
87748.23,56092.64,104414.71,PAYMENT,1
73874.93,146220.6,66181.72,CASH_OUT,1
1384.42,48436.69,108489.16,PAYMENT,0
24845.14,34342.0,191760.19,CASH_IN,0
21448.5,105966.78,41203.48,CASH_IN,0
27087.92,57997.48,130966.27,CASH_OUT,1
24763.5,125781.03,8679.34,PAYMENT,0
6262.0,23587.73,13283.28,DEBIT,0
45899.46,130988.22,110365.64,DEBIT,0
73276.02,56659.31,20987.84,DEBIT,0
60677.11,48.59,4469.36,CASH_IN,1
67290.44,25387.21,34302.6,DEBIT,0
8124.11,186723.08,112969.83,PAYMENT,0
95149.56,173470.93,140668.19,PAYMENT,1
83850.8,46721.81,40495.71,DEBIT,1
80510.98,155674.38,133651.89,TRANSFER,1
82300.15,121714.32,36495.27,DEBIT,0
93271.72,194180.94,122691.49,TRANSFER,1
54429.95,74721.13,82391.94,CASH_OUT,1
20036.2,136292.12,130759.9,CASH_OUT,1
61682.19,12707.14,199010.55,PAYMENT,0
74290.72,79249.47,187563.39,CASH_IN,1
73794.36,192763.53,856.35,PAYMENT,1
52149.69,107796.17,177087.75,PAYMENT,1
6855.19,57575.9,13298.16,CASH_IN,0
37117.58,24054.19,190609.32,PAYMENT,0
92077.45,140705.67,56365.14,CASH_IN,1
58449.05,128971.21,76406.97,PAYMENT,0
53837.81,74787.74,18327.64,CASH_OUT,1
26892.66,190188.27,22454.55,TRANSFER,1
36851.21,4440.56,145348.11,PAYMENT,0
89535.66,60744.77,188866.45,TRANSFER,1
66649.64,184213.9,122149.7,DEBIT,0
78740.83,64187.09,143170.0,PAYMENT,0
45440.0,50450.57,152393.95,CASH_OUT,1
63028.42,106844.08,52562.85,CASH_IN,0
24845.88,164760.35,9045.93,CASH_OUT,1
70549.03,20629.35,374.55,TRANSFER,1
42765.86,188604.14,70129.86,CASH_IN,0
44260.13,159014.58,48292.85,CASH_OUT,1
64935.74,36250.05,12463.55,CASH_OUT,1
93628.7,142401.59,35905.66,CASH_OUT,1
6409.99,76991.74,24899.78,CASH_IN,0
82476.08,80458.94,182975.68,CASH_OUT,1
29245.39,156658.02,28053.44,CASH_OUT,1
44397.51,192556.96,107529.69,TRANSFER,1
2201.11,25331.17,118621.19,CASH_OUT,1
30111.6,84126.05,108697.89,CASH_OUT,1
50268.1,96188.32,19811.29,DEBIT,0
5627.05,75262.36,63759.67,CASH_IN,0
49114.66,72637.82,10254.07,DEBIT,0
92711.79,10453.73,79133.98,TRANSFER,1
10548.27,137107.72,37719.79,DEBIT,0
76446.43,87242.88,112326.51,PAYMENT,1
40973.01,38958.76,138561.68,CASH_IN,0
65520.82,163206.7,106423.97,CASH_OUT,1
26031.06,160512.15,86847.34,DEBIT,0
15957.63,97278.33,77466.68,DEBIT,0
16054.66,59690.13,168338.35,CASH_OUT,1
7058.49,127618.55,43873.61,CASH_OUT,1
18572.81,57630.43,146843.67,TRANSFER,1
66425.3,47201.59,151496.46,DEBIT,0
88170.24,146102.93,83840.0,DEBIT,0
81414.43,8065.05,59460.12,PAYMENT,0
68516.58,18953.69,94108.3,PAYMENT,1
11052.08,1357.63,18642.79,DEBIT,0
28925.85,30588.64,9186.01,PAYMENT,0
30987.59,13798.0,22320.64,DEBIT,0
25003.2,199160.47,37429.01,CASH_IN,0
51505.42,57761.99,100835.36,TRANSFER,1
53560.03,29853.6,169827.33,PAYMENT,0
35695.03,48199.25,47128.47,DEBIT,0
35385.38,187225.11,187032.4,PAYMENT,0
82857.27,104032.04,190981.58,TRANSFER,1
78931.39,72963.62,191780.92,CASH_IN,1
30786.51,174678.29,167512.55,CASH_OUT,1
91379.71,78998.05,72765.01,CASH_OUT,1
95281.97,67001.71,14536.78,PAYMENT,1
32680.99,41456.5,113763.75,DEBIT,0
35448.95,75559.36,111736.29,TRANSFER,1
50568.36,63336.87,169995.15,CASH_IN,0
94112.67,135460.79,199198.21,CASH_IN,0
87633.18,57916.54,101631.46,CASH_IN,1
10265.77,115439.95,69040.81,CASH_OUT,1
39279.15,13178.43,37180.34,TRANSFER,1
55341.59,38257.83,959.96,CASH_OUT,1
50318.22,81481.05,101822.74,PAYMENT,0
19394.37,187389.85,111103.73,CASH_IN,0
85883.09,75450.4,164987.7,TRANSFER,1
67697.31,132814.82,100915.39,CASH_IN,0
83792.46,51017.44,183293.67,CASH_OUT,1
85877.84,25406.72,125616.7,CASH_OUT,1
74838.1,11707.32,168067.25,CASH_OUT,1
43926.67,61082.7,29660.35,CASH_IN,0
61058.57,31532.21,171067.23,TRANSFER,1
16044.94,34802.09,135028.77,TRANSFER,1
67367.81,152151.86,34046.61,PAYMENT,0
17933.53,3167.61,37952.71,CASH_IN,0
69398.02,111562.03,185300.12,PAYMENT,0
22967.52,75892.28,6443.07,PAYMENT,0
11763.95,101310.0,92506.99,PAYMENT,0
16536.8,112566.05,62695.06,PAYMENT,0
209.19,62673.54,133015.49,CASH_OUT,1
71876.77,59021.77,167925.88,PAYMENT,1
73242.78,146680.37,72075.62,TRANSFER,1
51498.19,174255.4,85380.42,PAYMENT,0
16144.67,38516.33,196383.56,CASH_OUT,1
8364.6,19523.75,156783.3,DEBIT,0
1922.71,179559.16,179440.83,DEBIT,0
16583.16,69979.09,87752.44,DEBIT,0
89086.64,110263.48,46815.24,CASH_IN,0
24161.27,71908.63,82372.69,TRANSFER,1
35433.59,25160.47,143218.38,CASH_OUT,1
10543.49,117866.33,21886.08,DEBIT,0
22243.91,105028.17,54093.82,CASH_OUT,1
51927.26,40598.71,9327.18,CASH_OUT,1
60779.19,90373.81,86469.55,CASH_IN,1
24542.78,159389.5,165489.15,DEBIT,0
5782.64,118085.22,4932.74,PAYMENT,0
39109.38,19383.47,135064.71,CASH_OUT,1
23428.0,109604.3,186499.17,DEBIT,0
21963.2,140547.66,47385.57,CASH_OUT,1
95986.68,158540.68,138726.97,CASH_IN,1
61633.89,125823.52,195020.38,CASH_IN,0
55692.28,30531.63,192455.61,PAYMENT,1
41583.35,142034.65,46985.84,CASH_IN,0
42900.14,135468.37,20066.21,DEBIT,0
54095.09,4885.38,29656.51,CASH_IN,0
69646.02,82349.53,140407.13,PAYMENT,0
70217.59,66590.05,145151.78,TRANSFER,1
17177.67,133882.41,134847.31,CASH_OUT,1
50016.27,43227.16,67215.68,CASH_OUT,1
41201.69,118174.38,33955.39,DEBIT,0
87053.99,182641.19,116152.22,PAYMENT,0
63145.58,159560.47,96736.09,PAYMENT,1
53255.08,184291.55,145766.83,PAYMENT,1
11548.31,195701.19,88272.02,CASH_OUT,1
60567.73,2134.03,67727.94,CASH_IN,1
11729.22,124548.26,58695.72,CASH_OUT,1
33727.29,82567.88,42294.06,CASH_OUT,1
14292.77,171970.9,53149.28,CASH_OUT,1
69210.44,50362.94,18966.09,CASH_IN,1
20633.15,196205.9,69371.4,TRANSFER,1
39192.02,122741.59,7313.96,DEBIT,0
89568.52,158707.48,37282.77,TRANSFER,1
20439.6,17119.91,149354.09,TRANSFER,1
50785.43,36691.58,65093.8,CASH_OUT,1
41932.97,151680.73,133647.4,TRANSFER,1
1822.22,4397.3,143376.84,CASH_OUT,1
79277.88,163375.6,116237.07,CASH_OUT,1
6913.9,2789.8,191739.55,DEBIT,0
47430.76,131423.77,4287.97,PAYMENT,0
56072.22,73018.78,147730.53,CASH_OUT,1
62846.36,122298.97,191757.33,TRANSFER,1
68866.28,139206.28,172454.35,DEBIT,0
25334.71,68495.04,33578.54,TRANSFER,1
1007.78,21592.49,65364.06,PAYMENT,0
72347.13,13929.17,34490.37,CASH_IN,0
53570.3,117787.2,120261.67,PAYMENT,1
83613.41,104131.07,142437.6,DEBIT,1
82140.62,148440.2,63414.75,PAYMENT,0
84334.18,101947.1,107901.31,PAYMENT,0
48514.62,84489.16,138184.11,DEBIT,0
33369.5,79617.44,84267.96,DEBIT,0
79157.9,5289.38,170803.11,TRANSFER,1
45134.9,67111.44,154309.99,CASH_OUT,1
18352.39,195204.03,12933.11,CASH_IN,0
85498.85,174711.12,124225.06,CASH_IN,0
88257.16,65875.61,47065.11,CASH_IN,0
46636.31,117559.08,111503.65,PAYMENT,0
7579.22,169459.35,191377.69,DEBIT,0
38788.73,88254.87,175812.4,DEBIT,0
80355.73,3591.57,80903.28,DEBIT,1
90178.39,14902.09,58302.77,CASH_OUT,1
20355.24,102078.54,46881.15,DEBIT,0
6706.69,193887.88,106502.97,DEBIT,0
87736.27,138641.91,22849.69,PAYMENT,1
38946.6,14183.24,109855.0,TRANSFER,1
54180.68,37872.18,266.73,CASH_IN,0
96806.9,154264.63,64769.93,PAYMENT,0
6665.81,168287.95,43986.86,PAYMENT,0
64835.32,123538.92,194243.76,PAYMENT,1
7419.8,128884.63,145448.46,CASH_IN,0
37553.14,5667.49,69930.68,PAYMENT,0
80383.42,165706.05,18569.02,TRANSFER,1
43352.89,157655.04,103360.12,DEBIT,0
99718.26,51807.03,42689.58,TRANSFER,1
55910.34,141735.34,107285.91,DEBIT,1
32123.0,42970.92,167072.47,DEBIT,0
22018.93,8066.03,123158.51,PAYMENT,0
35058.55,40227.31,126757.68,PAYMENT,0
37259.6,35725.78,108206.06,CASH_IN,0
6880.68,67549.6,185453.13,CASH_OUT,1
36963.72,83689.9,186380.54,TRANSFER,1
46429.21,101707.78,102544.64,CASH_IN,0
72276.55,95350.78,61151.9,CASH_IN,1
65676.38,54134.92,91917.4,TRANSFER,1
70879.48,5834.13,37311.58,TRANSFER,1
846.28,121020.32,127268.86,DEBIT,0
21774.56,79148.97,100018.47,CASH_OUT,1
66171.81,59734.43,20660.1,PAYMENT,1
48404.1,173388.21,39529.56,CASH_OUT,1
541.29,149348.66,95926.39,CASH_OUT,1
80451.42,171553.11,177517.8,PAYMENT,0
77283.23,98996.56,113278.14,CASH_OUT,1
54846.43,26186.25,136307.0,CASH_IN,1
6655.67,139244.29,67805.71,CASH_IN,0
76653.84,41214.76,114282.28,PAYMENT,1
58375.52,88245.93,89475.96,PAYMENT,1
78198.18,13000.16,131825.98,TRANSFER,1
75177.18,165061.68,10115.11,TRANSFER,1
80302.18,25188.13,98660.04,CASH_OUT,1
51805.63,180619.5,59198.53,CASH_OUT,1
14041.05,172846.12,65237.01,PAYMENT,0
67119.04,92916.55,192183.49,CASH_OUT,1
62051.17,148873.64,36538.96,DEBIT,1
74227.9,123889.01,62249.05,CASH_IN,0
16996.4,160615.13,101978.52,CASH_OUT,1
19505.57,86361.02,172605.39,CASH_OUT,1
89042.05,157161.7,83334.02,TRANSFER,1
75000.28,92491.36,148773.06,DEBIT,1
90823.77,188193.16,171274.82,CASH_OUT,1
75873.94,97274.42,62003.27,CASH_IN,1
59719.56,92523.85,78550.04,CASH_OUT,1
65416.73,157014.37,71311.24,PAYMENT,0
88913.9,164315.54,166571.16,DEBIT,1
57884.89,110897.82,8869.37,CASH_OUT,1
63242.81,35959.56,61684.22,DEBIT,0
15656.11,93551.65,135881.71,CASH_OUT,1
47397.38,193614.5,113088.7,CASH_IN,0
71642.55,150597.24,87257.87,CASH_IN,0
27101.56,162232.52,107989.65,DEBIT,0
20233.4,6565.1,39516.92,TRANSFER,1
31389.54,93571.89,86143.32,TRANSFER,1
24157.65,129324.23,100340.6,PAYMENT,0
21499.11,166006.54,180237.82,TRANSFER,1
42490.84,9854.73,52167.03,DEBIT,0
90784.77,170487.78,173565.7,TRANSFER,1
50710.89,109680.19,128848.28,PAYMENT,1
18800.16,39462.79,4068.17,CASH_OUT,1
7706.4,63451.04,144926.27,TRANSFER,1
69618.65,56385.91,7110.38,DEBIT,0
38286.05,106171.81,199476.23,DEBIT,0
82184.88,10337.14,174527.34,PAYMENT,0
65954.48,31707.23,59468.75,PAYMENT,0
79626.18,162538.61,51482.25,CASH_IN,0
27201.88,26520.8,76288.22,CASH_IN,0
69238.97,46679.25,71233.39,CASH_IN,0
26413.56,90674.12,74467.56,CASH_OUT,1
93907.46,103424.18,63655.31,DEBIT,0
63641.06,152722.1,124226.68,CASH_IN,1
32457.93,89466.49,32852.73,DEBIT,0
26958.49,157972.92,169196.26,PAYMENT,0
19100.75,123669.26,162480.5,CASH_OUT,1
69467.15,22619.95,95296.64,PAYMENT,0
21879.37,31266.29,170545.99,DEBIT,0
59534.37,87406.75,49429.01,CASH_IN,0
26470.86,79377.88,3513.09,PAYMENT,0
66200.27,148708.85,123841.59,TRANSFER,1
81495.82,116147.43,91581.88,CASH_OUT,1
77804.74,77626.62,113432.91,DEBIT,1
76087.52,34152.06,179867.88,CASH_IN,1
18780.36,45367.42,193985.11,PAYMENT,0
8847.61,115100.2,126890.63,CASH_OUT,1
69897.89,84687.76,152811.12,CASH_IN,0
36841.04,102985.5,16761.69,PAYMENT,0
43240.3,34135.49,32143.12,DEBIT,0
3124.6,132581.25,146640.96,TRANSFER,1
25965.05,170507.75,86273.09,TRANSFER,1
3377.3,51587.9,89193.05,DEBIT,0
87919.79,98302.85,61721.54,CASH_OUT,1
24347.23,195105.47,121471.28,DEBIT,0
55738.14,66648.35,37033.01,PAYMENT,1
3907.54,119009.27,125383.26,CASH_OUT,1
66688.07,18039.14,34759.77,TRANSFER,1
32309.5,121203.0,12765.21,PAYMENT,0
89792.94,17926.35,66071.54,CASH_IN,0
88812.94,191847.09,46228.07,CASH_IN,1
32535.81,143132.53,177798.33,CASH_IN,0
90097.08,157631.96,10990.69,TRANSFER,1
99615.81,140820.87,35322.74,DEBIT,0
82543.31,117945.81,109743.92,CASH_OUT,1
84488.69,89982.56,96213.44,TRANSFER,1
24908.38,171674.68,9170.4,PAYMENT,0
57674.47,191367.13,1450.49,PAYMENT,0
6734.92,99807.23,197613.59,CASH_IN,0
9500.84,186307.01,131766.94,CASH_OUT,1
99889.27,116666.58,73081.23,CASH_IN,1
32670.66,107676.84,94086.45,PAYMENT,0
74820.91,90896.55,53310.02,PAYMENT,0
80668.44,41857.55,68974.76,DEBIT,0
85803.75,743.93,129808.89,DEBIT,0
99762.85,48301.25,176562.36,DEBIT,0
24157.23,101944.63,36826.0,CASH_IN,0
4044.68,75991.99,168072.3,CASH_OUT,1
41125.04,89697.05,24311.33,DEBIT,0
13016.77,196129.64,42998.44,TRANSFER,1
2252.36,70054.47,7435.06,DEBIT,0
36049.08,90436.59,28162.37,CASH_IN,0
78375.99,26703.11,183460.63,CASH_OUT,1
56622.41,9591.55,91887.75,DEBIT,0
31284.67,155081.9,15533.17,CASH_OUT,1
65437.66,114136.64,191945.37,TRANSFER,1
23209.5,152140.96,175798.46,PAYMENT,0
1448.0,29972.56,150936.5,CASH_OUT,1
76437.7,114365.75,186694.56,DEBIT,1
62378.07,50728.49,44025.88,CASH_IN,0
76232.64,45612.36,167273.86,CASH_IN,0
3903.41,2305.2,137998.24,CASH_IN,0
83713.59,26068.14,173951.85,CASH_IN,1
61956.42,61853.62,159382.31,CASH_OUT,1
56343.9,23375.75,69299.01,CASH_IN,1
62465.16,197171.69,154879.71,PAYMENT,0
86444.68,61726.53,52491.26,TRANSFER,1
58697.78,26064.79,65718.43,CASH_OUT,1
58099.23,39816.46,21581.14,CASH_OUT,1
99068.01,117540.65,187015.32,CASH_IN,1
75675.45,12808.7,58200.67,CASH_IN,0
44234.96,172486.83,104124.49,CASH_OUT,1
70742.63,192299.94,78266.57,CASH_IN,0
38929.15,49349.48,191985.62,CASH_IN,0
22895.26,90019.05,67009.83,CASH_IN,0
59689.22,4426.89,155709.16,CASH_IN,0
92818.93,128142.04,171083.23,CASH_IN,0
92914.66,82785.21,87121.3,DEBIT,0
34197.11,54011.69,75634.36,DEBIT,0
52772.47,41367.42,149549.16,DEBIT,1
21171.47,130804.62,182579.2,CASH_OUT,1
99563.15,83243.41,150986.35,TRANSFER,1
98111.98,35931.86,45425.27,CASH_OUT,1
64954.4,137821.82,177661.55,DEBIT,0
80443.36,113014.46,77516.33,CASH_OUT,1
71512.87,171734.41,115245.88,TRANSFER,1
59319.89,23495.18,166287.12,CASH_IN,0
5344.27,157133.32,37678.95,PAYMENT,0
45481.89,134703.36,156902.03,DEBIT,0
67481.88,23002.19,119232.56,DEBIT,1
67756.39,138964.15,178668.33,TRANSFER,1
37318.53,88309.46,34394.08,CASH_IN,0
94169.78,188996.96,84136.45,CASH_IN,1
16744.03,28322.27,166568.62,PAYMENT,0
50040.94,128566.68,3846.34,CASH_IN,0
69091.49,76396.01,22440.27,TRANSFER,1
69716.61,191362.93,198113.04,CASH_IN,1
64867.41,65994.98,56078.84,TRANSFER,1
27536.07,192437.18,195108.64,DEBIT,0
15629.09,180297.17,36506.31,DEBIT,0
63597.67,54076.65,72218.89,DEBIT,1
59934.22,160708.36,150573.89,CASH_OUT,1
17943.81,199120.84,131555.68,DEBIT,0
70516.86,50532.6,116224.48,TRANSFER,1
45522.65,87355.43,105979.84,PAYMENT,0
66779.38,104036.15,168688.09,CASH_IN,1
83738.33,58986.23,46989.71,DEBIT,1
16981.15,3052.97,88494.19,CASH_OUT,1
1924.3,44025.85,31090.46,CASH_OUT,1
77912.47,56387.38,119188.32,TRANSFER,1
60973.65,88719.94,50108.88,PAYMENT,1
69966.96,34220.5,66768.41,DEBIT,1
83817.12,174650.87,94250.14,DEBIT,0
80283.07,140982.23,5354.12,CASH_OUT,1
96092.41,17040.1,18387.59,TRANSFER,1
53598.15,130018.49,137185.84,CASH_OUT,1
48854.68,130731.3,85794.0,CASH_OUT,1
40194.7,191244.23,172958.04,PAYMENT,0
15377.57,604.17,138934.4,TRANSFER,1
57265.0,49586.49,1620.19,PAYMENT,1
27708.48,185558.3,123342.47,TRANSFER,1
92131.54,186426.78,18744.97,DEBIT,1
58323.25,144117.28,156186.64,CASH_IN,0
59288.09,153152.66,198301.54,CASH_IN,1
35498.92,18296.59,106239.76,TRANSFER,1
5208.42,102775.17,136555.9,CASH_IN,0
3184.06,46316.6,47462.83,CASH_OUT,1
42339.28,36243.61,87519.55,DEBIT,0
8465.69,162060.66,171219.07,DEBIT,0
60688.63,27007.63,33484.59,CASH_IN,0
88098.49,93730.33,53107.12,TRANSFER,1
88292.65,187715.65,89086.74,CASH_OUT,1
65907.95,37166.41,142449.78,TRANSFER,1
21131.07,195598.68,75176.79,CASH_IN,0
86301.05,198857.6,185546.46,DEBIT,1
88610.48,111123.43,18891.41,DEBIT,0
19673.39,34028.55,74160.84,TRANSFER,1
73745.23,63220.98,141790.82,PAYMENT,1
28659.09,84898.57,45197.35,TRANSFER,1
80266.0,61864.84,131282.63,PAYMENT,1
99723.82,56127.12,32843.39,TRANSFER,1
3012.3,194445.94,11196.06,PAYMENT,0
89737.61,30672.97,24203.14,PAYMENT,1
62266.83,146665.58,185996.96,PAYMENT,0
97338.53,82.06,110350.18,PAYMENT,1
46506.3,119236.53,159269.16,CASH_OUT,1
84740.32,183188.6,66530.9,PAYMENT,0
6248.78,57586.82,118531.73,PAYMENT,0
33534.55,37105.2,98990.43,DEBIT,0
6710.98,130335.96,189147.59,CASH_OUT,1
97534.56,142520.28,149514.93,PAYMENT,1
81699.22,137606.1,146108.53,CASH_IN,0
85256.22,63863.38,9270.65,CASH_OUT,1
93797.14,50440.48,109933.93,DEBIT,0
8519.5,191183.76,93398.29,TRANSFER,1
38565.9,184659.9,185568.45,DEBIT,0
7112.78,91463.32,51468.4,DEBIT,0
21087.2,169238.77,53966.69,CASH_OUT,1
22944.28,90464.7,82269.25,CASH_OUT,1
46916.03,84877.8,48673.94,CASH_IN,0
26863.53,31352.59,25836.78,CASH_IN,0
10106.8,85281.21,171482.97,CASH_OUT,1
16757.43,107483.39,111655.3,CASH_OUT,1
14736.08,4500.87,172272.54,CASH_OUT,1
97307.95,88822.6,166226.95,TRANSFER,1
75931.66,156271.24,56408.47,DEBIT,1
96776.47,136009.21,109547.49,CASH_IN,0
43979.65,127031.4,16643.54,CASH_IN,0
27844.06,181911.09,183050.38,PAYMENT,0
79831.34,3606.4,80852.54,TRANSFER,1
32632.13,111409.52,78735.24,CASH_OUT,1
29945.34,157469.77,60551.07,CASH_OUT,1
23258.27,108267.08,92132.75,TRANSFER,1
12976.6,64779.11,50351.88,CASH_IN,0
25653.74,27250.11,74970.45,CASH_OUT,1
35538.42,177512.61,159989.41,PAYMENT,0
67402.68,94152.48,166851.1,CASH_IN,1
6265.86,175623.04,60836.5,DEBIT,0
21058.59,117170.42,93802.89,TRANSFER,1
80904.27,134838.42,174763.96,CASH_IN,1
14700.72,160852.23,10534.67,DEBIT,0
34271.09,131831.11,177828.99,PAYMENT,0
86467.25,79610.97,43836.87,TRANSFER,1
15500.98,102726.68,135707.85,CASH_OUT,1
8282.86,160609.1,116510.34,CASH_OUT,1
48458.95,74730.06,110588.15,DEBIT,0
30248.93,77624.29,171872.04,CASH_IN,0
56345.2,19138.02,20314.43,PAYMENT,1
80382.45,182916.89,69405.61,DEBIT,0
13723.48,18207.26,107650.55,PAYMENT,0
58074.1,129641.84,162257.77,PAYMENT,1
50555.82,82638.9,43288.62,PAYMENT,0
14416.44,81123.88,160585.97,TRANSFER,1
62403.61,135910.37,79927.7,DEBIT,0
27371.31,13418.75,37782.77,TRANSFER,1
48788.55,118741.16,151797.29,CASH_IN,0
8236.41,154406.36,18179.78,CASH_IN,0
45963.81,165642.55,102953.47,CASH_OUT,1
30653.28,34106.08,12775.16,CASH_OUT,1
82239.9,179483.81,71283.57,CASH_OUT,1
5707.3,131229.22,120215.36,CASH_IN,0
41866.54,176370.96,111223.11,PAYMENT,0
45848.56,97056.14,80931.08,PAYMENT,0
72503.36,108406.67,85809.6,DEBIT,0
57433.01,183807.66,45353.91,CASH_IN,1
66724.56,179981.91,91176.52,CASH_OUT,1
77707.16,89632.17,190650.97,CASH_IN,1
86221.68,54882.53,170090.58,PAYMENT,1
31394.41,78634.09,29046.57,PAYMENT,0
53806.89,77552.87,5956.16,TRANSFER,1
84012.41,57373.37,186704.86,TRANSFER,1
98945.22,53715.92,105349.95,DEBIT,0
88953.04,172212.59,107567.56,CASH_IN,1
37153.01,13972.38,156143.6,TRANSFER,1
19524.7,135522.24,62937.79,TRANSFER,1
48944.36,34564.01,96381.51,CASH_IN,0
74166.73,68901.18,193732.58,PAYMENT,0
49261.98,12308.61,134429.74,DEBIT,0
48323.25,53994.73,30749.01,DEBIT,0
83824.66,153684.21,26645.35,DEBIT,0
36146.76,177003.06,40852.95,TRANSFER,1
85980.87,44305.43,153342.33,PAYMENT,0
40686.41,92709.57,59075.4,DEBIT,0
32830.03,94064.81,4277.77,CASH_IN,0
45404.45,174715.06,188834.87,DEBIT,0
76247.07,152559.81,33942.68,CASH_OUT,1
12608.94,102615.44,1911.64,PAYMENT,0
19649.96,134149.44,47426.32,CASH_OUT,1
95144.97,169471.01,47005.76,PAYMENT,0
17557.41,1907.79,84401.05,CASH_IN,0
56777.05,80578.01,184077.97,TRANSFER,1
57935.65,181448.63,175836.98,TRANSFER,1
48967.55,148062.61,91378.91,PAYMENT,0
64478.08,108568.27,82179.98,DEBIT,1
22990.37,105928.91,111001.82,CASH_OUT,1
55270.7,69554.02,48690.8,CASH_IN,1
37223.6,104104.11,10437.0,DEBIT,0
66170.11,131076.64,187844.83,TRANSFER,1
14130.94,83672.61,37339.8,DEBIT,0
57092.03,142830.63,39680.15,CASH_OUT,1
18535.18,172246.45,94492.07,TRANSFER,1
27871.52,30936.97,98322.67,PAYMENT,0
21878.79,90309.4,3686.84,CASH_IN,0
18291.95,81604.02,29590.95,CASH_IN,0
82572.84,137492.96,75630.96,TRANSFER,1
28577.9,49973.49,136746.14,PAYMENT,0
92713.11,128050.18,45683.69,CASH_OUT,1
96992.95,175497.85,84602.89,CASH_IN,0
57130.33,83626.32,111469.01,TRANSFER,1
14308.68,182203.14,177718.5,CASH_IN,0
37461.08,198632.75,65214.1,PAYMENT,0
79775.25,21218.41,26711.65,CASH_OUT,1
36745.4,46610.64,97854.45,PAYMENT,0
8710.85,190075.95,149344.32,DEBIT,0
55682.92,191665.54,21971.95,PAYMENT,0
84513.63,19541.46,84936.7,PAYMENT,1
79594.68,2999.7,3557.03,CASH_IN,0
17520.56,32220.0,6711.84,PAYMENT,0
67279.73,199202.56,96590.67,TRANSFER,1
22058.22,35999.92,59639.46,CASH_IN,0
21828.57,100509.52,169021.46,CASH_IN,0
87408.44,169683.55,120430.86,DEBIT,0
24974.4,4080.32,90786.59,TRANSFER,1
26332.1,120897.8,81587.07,PAYMENT,0
75.33,55405.09,99449.1,DEBIT,0
87068.2,172466.98,8087.77,TRANSFER,1
79261.56,56692.23,178558.67,DEBIT,0
62736.62,137351.14,199660.63,CASH_OUT,1
75029.07,134843.93,36297.42,PAYMENT,1
15213.34,44298.71,24076.59,DEBIT,0
45837.78,6959.84,28715.49,CASH_OUT,1
35128.43,81849.91,132205.41,PAYMENT,0
9386.71,57838.63,132288.17,DEBIT,0
48618.19,161795.55,169584.83,DEBIT,0
92074.76,160072.84,150365.28,DEBIT,0
4015.51,91404.79,89937.93,DEBIT,0
29153.18,121302.45,122571.07,CASH_IN,0
20762.02,120851.9,137656.93,DEBIT,0
23822.28,165431.63,102547.29,CASH_IN,0
90844.37,85000.48,95130.2,CASH_IN,0
46812.22,55089.34,129019.49,CASH_OUT,1
46635.28,53006.98,111494.91,PAYMENT,0
76059.96,107238.46,128788.46,CASH_IN,1
15457.68,89829.64,122570.95,TRANSFER,1
48731.66,88024.15,143839.31,CASH_IN,0
43004.22,18227.47,128560.7,TRANSFER,1
59695.1,143720.75,103948.5,CASH_OUT,1
99955.77,42747.34,136359.36,TRANSFER,1
76947.19,39390.73,89896.39,CASH_OUT,1
39792.59,82551.66,48334.25,CASH_OUT,1
82757.03,45555.67,283.64,CASH_OUT,1
17079.13,116771.65,111992.83,TRANSFER,1
3056.06,74292.67,118131.05,TRANSFER,1
20452.79,89782.34,194409.79,CASH_OUT,1
34047.75,107433.86,72295.67,CASH_OUT,1
51062.97,40707.1,78826.65,PAYMENT,0
61516.76,31150.32,40359.92,CASH_OUT,1
91061.47,176084.38,14106.86,DEBIT,0
50990.3,86744.74,154560.9,PAYMENT,1
50132.55,82418.72,49936.21,PAYMENT,0
5033.8,7122.43,121780.97,PAYMENT,0
3500.81,99595.26,137554.61,DEBIT,0
55120.48,110833.94,94247.34,PAYMENT,0
43823.48,111768.17,175270.42,PAYMENT,0
83919.65,141406.23,88758.97,TRANSFER,1
16076.35,35496.37,56981.72,TRANSFER,1
2506.92,50444.63,179203.1,CASH_OUT,1
44909.39,162146.09,172312.86,CASH_OUT,1
23755.48,189434.12,32807.99,CASH_IN,0
4970.94,27186.55,5192.2,DEBIT,0
72462.58,99529.91,17997.11,TRANSFER,1
11168.18,42835.25,57309.48,CASH_OUT,1
60835.87,12014.63,194451.96,DEBIT,1
28112.16,65100.67,111703.23,PAYMENT,0
